id,title,releaseDate,rating,genres,description,platforms,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,platform_metascores,developer,publisher
1300038956,Twin Strike: Operation Thunder,2008-10-28,E10+,Vertical Shoot-'Em-Up,"You are the newest recruit of the United Nations Air Force-a top secret agency set up to protect citizens against the threat of unknown forces without breaking down international agreements or diplomatic acts. You will have to take to the skies in a variety of helicopters to defend the civilized world against wave after wave of enemy aggression. Suit up and choose the best helicopter to engage the enemy in the air while avoiding attacks from the ground. Put yourself in the pilot seat with ""Twin Strike""! [Zoo Games]",Wii,50.0,7.0,Mixed or average,0.0,2,,50,Naps Team,"Zoo Digital Publishing,Funbox Media"
1300002658,Two Worlds,2007-08-23,M,RPG,"Two Worlds combines the dynamic combat system with the meaning and freedom of exploration. The ultimate goal of the Two Worlds project is to deliver a superior Role Playing Game to the PC and Xbox 360 market where players have a real chance to shape the game world with their actions - to an extent that has yet to seen in other productions. This premise is supported with a strong, non-linear storyline and stunning combat sequences. The world comes to life as it immediately reacts to the player's actions and changes accordingly - offering new and exciting challenges. Players can shape their own story by choosing the path of conducting the main conflict and resolving meaningful side-quests. The combat system combines intuitive steering, tactical challenges and movie-like visual experiences. Players can experiment with different careers and even reverse their former choices with the help of ""career changers"". Players can travel and fight on various animals from horses to tamed lizards and beasts. Randomly generated pieces of equipment, thematic sets and combined items offer the space to experiment and satisfy the need to collect. [SouthPeak Interactive]","PC,Xbox 360",50.0,44.0,Mixed or average,50.0,80,Mixed or average,"65,50",Reality Pump,SouthPeak Games
1300003820,Dragon Rage (2001),2001-11-27,T,Third Person Shooter,"Take to the skies as Cael Cyndar, the powerful and heroic Dragon, through sixteen single-player and cooperative campaign levels. Features eight unique and fully interactive environments and six unique head-to-head multiplayer levels including Egg Hunt, Feeding Frenzy, and Dragon Duel. [3DO]",PlayStation 2,50.0,9.0,Mixed or average,46.0,5,Generally unfavorable,50,3DO,3DO
1300000460,Army Men: World War,2000-04-03,T,Action,"The Green and Tan Nations have broken off peace talks. There is no choice but to prepare for battle. Only after storming the shores of the enemy homeland pushing through thick jungles, and securing war-torn cities, does the ultimate victory await. Dive back into the trenches!",PlayStation,50.0,8.0,Mixed or average,68.0,13,Mixed or average,50,3DO,3DO
1300079070,Yoostar 2: In The Movies,2011-03-08,T,Party,"Yoostar2 Combines The Power Of New Console Platforms, Top Hollywood Movies And The Burgeoning Social Media Phenomenon Monday 14th June/... Everyone now has the opportunity to become a global movie star with Yoostar2. In an instant you can step into the shoes of famous characters from hundreds of movies, play out the part and then share your performance with the world.","Xbox 360,PlayStation 3",50.0,25.0,Mixed or average,33.0,9,Generally unfavorable,"50,54",Blitz Games Studios,Yoostar Entertainment Group
1300600516,Jurassic Park: Classic Games Collection,2023-11-21,E10+,Compilation,"Hold on to your butts! The 8-and 16-bit era of Jurassic Park games has returned, commemorating 30 years of the iconic film!

This release includes a lineup of classic titles and adds new features to the games, including save states for each game, new in-game maps, and various quality-of-life fixes that bring these titles into the modern era of gaming!

Explore Isla Nublar in each of these releases, recreating the excitement and thrills of the historic franchise. Play as Dr. Alan Grant, or in some releases as a Velociraptor, as you collect eggs, survive dangerous local wildlife, restore power to the park and collect new weapons and eventually escape!","PlayStation 5,Nintendo Switch",50.0,7.0,Mixed or average,72.0,5,Mixed or average,"55,50",Limited Run Games,Limited Run Games
1300080279,Carnivores: Dinosaur Hunter,2013-09-10,T,Hunting,"&#34;For hunting fans this is an amazingly detailed title that&#39;s a true must-have...&#34; &ndash; AppSpy Review

&#34;Carnivores: Dinosaur Hunter is the premier hunting experience on the iPhone, and it&rsquo;s just the perfect game for a wide variety of people.&#34; &ndash; No DPad Review

&#34;If you tire of the trigger-happy first-person blasters already on the App Store then this thinking-man&rsquo;s shooter could be bang on target.&#34; - Pocket Gamer Review

&#34;Overall Carnivores is unbelievably deep and features unlimited replay value. Every hunt is different, there&rsquo;s tons of strategy involved and it&rsquo;s really an iDevice enthusiast&rsquo;s dream.&#34;  &ndash; AppVersity Review

************************************************************
Carnivores: Dinosaur Hunter is a console-quality hunting game which lets players explore huge non-linear locations as they attempt to track down a variety of dinosaurs that are armed with some of the most advanced AI on the platform.  As a result, these are no &ldquo;pea-brained&rdquo; dinosaurs &ndash; these are dangerous creatures that are able to see, hear and sense the hunter.  If you&rsquo;re not careful, it&rsquo;s very easy for the hunter to become the hunted.

With 15 different dinosaurs across 5 distinct environments including pine forests, muddy marshes and rolling hills, how you approach your target is important.  Wind direction, scent and the use of a special dinosaur call are all key elements in tracking your prey. 

Game Features:
&bull; 3D dinosaurs, from the Herbivorous (plant eating) for novice hunters to the Carnivorous (meat-eating) for experts;
&bull; Choose from among six different weapon types &ndash; from a sniper rifle to an X-bow;
&bull; Utilize the map and radar feature to locate and track dinosaurs;
&bull; 2 exciting game modes:
- Hunting: a non-linear hunting experience where players roam through vast landscapes, tracking and hunting a variety of dinosaurs;
- Survival: a timed, frenzied affair where dinosaurs begin rushing the player in an attempt to eat him.  The pace starts slowly and builds, and the person who can stay alive the longest is the winner;
&bull; Online leader boards and social networking integration;
&bull; Interactive Dino Trophy Room.

Coming with updates:
- Ability to jump
- Blood
- Ammo supply
- Statistics and more...

************************************************************
Watch Carnivores: Dinosaur Hunter videos: www.youtube.com/tatemgames

Become a fan of Carnivores: Dinosaur Hunter on Facebook:
http://tinyurl.com/facebook-carnivores

Follow us on Twitter@tatemgames 

Thank you for playing our games. We read all of your comments  and do our best to make game better. Keep going!","PlayStation 3,iOS (iPhone/iPad)",50.0,8.0,Mixed or average,55.0,37,Mixed or average,"50,79","Vogster Entertainment, LLC","Vogster Entertainment, LLC"
1300515769,Picklock,2020-11-26,T,Action Adventure,"Join exciting adventure of escaping from cops. Be tricky and use your skills to complete your missions in green town. If you’re successful, you can enjoy well-deserved vacation at the seaside.
",Nintendo Switch,50.0,7.0,Mixed or average,0.0,1,,50,No Gravity Games,No Gravity Games
1300033311,Deca Sports,2008-05-13,E,Athletics,"(Also knnown as ""Sports Island"" in the UK)  Deca Sports is a unique ten-sport game exclusively for the Wii. Combining ten sporting events into one addicting and fun-filled game, Deca Sports offers an immersive experience for fans of any age. The sporting events: Beach Volleyball, Snowboard Cross, Badminton, Basketball, Curling, Figure Skating, Archery, Supercross, Soccer and Kart Racing. Each sport in the game uses the Wii Remote in unique yet accessible ways. With a subtle swing of the Wii Remote players can hit and spike the ball in Beach Volleyball, while twists of the wrist produce a wild ride down the slopes in Snowboard Cross. In Figure Skating players need to keep to the music and properly time all of their jumps and spins in order to impress the judges while passing the ball and lining up shots is essential in Soccer. All ten sports support both single player and multiplayer modes, in addition to a training mode to practice essential skills.  The wide range of events and modes make Deca Sports the perfect game for players and sports fans of all ages. [Hudson]","Wii,DS",50.0,23.0,Mixed or average,38.0,10,Generally unfavorable,"50,57",CAProduction,"Konami,Hudson"
1300034175,Disney*Pixar WALL-E,2008-06-24,E,3D Platformer,"What if mankind had to leave Earth, and somebody forgot to turn the last robot off? After hundreds of lonely years of doing what he was built for, WALL-E (short for Waste Allocation Load Lifter Earth-Class) discovers a new purpose in life (besides collecting knick-knacks) when he meets a sleek search robot named EVE. EVE comes to realize that WALL-E has inadvertently stumbled upon the key to the planet’s future, and races back to space to report her findings to the humans (who have been eagerly awaiting word that it is safe to return home). Meanwhile, WALL-E chases EVE across the galaxy and sets into motion one of the most exciting and imaginative comedy adventures ever brought to the big screen. Joining WALL-E on his fantastic journey across a universe of never-before-imagined visions of the future, is a hilarious cast of characters including a pet cockroach, and a heroic team of malfunctioning misfit robots. Players of the game take control of WALL-E and EVE through a fast-paced adventure based on the Disney/Pixar film. The game allows fans to relive some of the movie’s most thrilling moments as they explore 10 worlds filled with non-stop action and adventure, along with head-to-head multiplayer challenges. Players will recognize the storyline, characters and key locations from the WALL-E film as they carry out intense missions, dodge dangerous enemies and navigate their way through a futuristic world. In addition, the game contains new storylines and environments that movie-goers will not see in theaters. [THQ]","PlayStation 2,PC,PlayStation 3,PSP,Xbox 360,Wii",50.0,32.0,Mixed or average,69.0,23,Mixed or average,"67,58,51,64,50,51",Heavy Iron Studios,THQ
1300026038,Samurai Warriors 2: Xtreme Legends,2008-03-18,T,3D Beat-'Em-Up,"The Samurai Warriors are back with a vengeance and a new lineup including six legendary samurai- each with their own storyline and powerful new weapons. With the debut of Mercenary mode, the new battlefields of “Okehazama” and “Shikoku”, and new Charge attacks, even you have more reasons to come back and join the fight! 6 new samurai with original scenarios featuring: Toshiie Maeda, Katsuie Shibata, Kojiro Sasaki, Gracia, Yoshimoto Imagawa and Chosokabe Motochika. Conquer the new battlefields of “Okehazama” and “Shikoku” 2-player Co-op in Story and Free modes, plus 6 difficulty levels. As a mercenary leader, hire other samurai, complete missions to earn rewards. Use characters from SW2 in SW2XL game modes. Increase growth level maximums. Unleash new Charge attacks and 5th weapon. Play SW2’s Story mode, Survival mode and Sugoroku with SW2XL’s new characters. [KOEI]",PlayStation 2,50.0,11.0,Mixed or average,90.0,8,Universal acclaim,50,Omega Force,Koei
1300147052,Tryst,2012-09-14,,Command RTS,"Tryst is an RTS game set in the distant future where humans find themselves at war with a mechanical alien race known as the Zali. In Tryst, the player takes command of one of these two factions as they wage war on a distant world where their opponent won't be all that's vying for their attention!

Tryst is a competitive RTS in which players experience reactive environmental dangers, a breadth of unique units and most importantly the A.R.M. - the Augmentation Research Mechanism. This last feature allows the player to equip units with specific load-outs to change their natural advantages and disadvantages.",PC,50.0,16.0,Mixed or average,58.0,19,Mixed or average,50,BlueGiant Interactive,BlueGiant Interactive
1300033457,Valhalla Knights 2,2008-10-01,E10+,Action RPG,"Sequel to the Valhalla Knights, Valhalla Knights 2 promises to give fans of the original game a vast and expansive world to explore, and the customization tools to create the ultimate battle party. This action RPG (Role Playing Game) sequel adds new races, job classes, weapons, magic spells, foes, armor and more to the Valhalla Knights universe, within an engrossing story arc. Controlling and choosing character aspects such as skills, race, and appearance, players can engage in real-time 6 on 6 battles, reliant on tactical combat strategies to achieve success. Supporting 2 player ad hoc network play, gamers can engage in Co-op and Versus modes with friends, or simply trade items and weapons. [XSEED]",PSP,50.0,13.0,Mixed or average,53.0,8,Mixed or average,50,K2,"XSEED Games,Marvelous Entertainment,Rising Star Games"
1300043215,Record of Agarest War Zero,2011-06-14,T,Turn-Based Tactics,Record of Agarest War Zero is the prequel detailing what happened in the age before Record of Agarest War.,PlayStation 3,50.0,8.0,Mixed or average,66.0,35,Mixed or average,50,Compile Heart,"Aksys Games,Idea Factory,Compile Heart,Ghostlight,CyberFront"
1300526553,Drawn to Life: Two Realms,2020-12-07,E,Sandbox," The quirky Raposa and your drawn hero return in Drawn to Life: Two Realms, the next installment in the beloved franchise! Uncover the mystery of the Shadow and save Mike and his friends. ","PC,Nintendo Switch",50.0,11.0,Mixed or average,47.0,18,Generally unfavorable,"60,50",Digital Continue,505 Games
1300083277,Vampire Moon: The Mystery of the Hidden Sun,2010-10-12,E,Hidden Object,Vampire Moon: The Mystery of the Hidden Sun has you search for clues to find out what caused a sudden solar eclipse in Transylvania and why people are missing.,DS,50.0,8.0,Mixed or average,0.0,0,,50,City Interactive,City Interactive
1300003184,America,2001-01-14,E,Real-Time Strategy,"An RTS of power, lust, ambition, and greed, America is set in the wildest days of the Wild West. You control the destiny of a group of people (settlers, Native Americans, Mexicans, and outlaws) and lead them, by your guile, to power and prosperity. [Data Becker]",PC,50.0,15.0,Mixed or average,74.0,8,Mixed or average,50,Data Becker,Data Becker
1300004732,Monopoly Party!,2002-10-29,E,Party,"The original party game, Monopoly, becomes the next great party game for next generation game consoles: Monopoly Party! The game brings fun, social gaming to the television by evolving a classic brand and a familiar play pattern with new game rules and 3D graphics to make the classic Monopoly game faster, livelier, and more entertaining than ever. The key innovation is same-time play, which allows every player to move at once, so there's never a dull moment. [Infogrames]","PlayStation 2,Xbox,GameCube",50.0,8.0,Mixed or average,0.0,0,,"51,50,65",Runecraft,Infogrames
1300033701,Art of Murder: FBI Confidential,2008-07-29,T,Third-Person Adventure,"This is the story of young FBI agent Nicole Bonnet. Her first task is to solve a series of macabre murders where the victims are targeted as the wealthy and prominent of the community. The culprit’s weaponry is rare and leaves an unusual calling card by removing the heart of those they choose. The adventure begins in New York, but the clues will lead ambitious agent Bonnet as far as the Peruvian city of Cusco – the ancient capital of the Inca Empire, as well as on the border of the Amazon jungle. [City Interactive]",PC,50.0,12.0,Mixed or average,52.0,21,Mixed or average,50,City Interactive,"Pinnacle,City Interactive,ak tronic"
1300026587,Family Guy,2006-10-02,M,Action Adventure,"The first video game based on the hugely popular Family Guy TV show, the Family Guy game will feature the same outrageous humor all the fans know and love. Play through three stories that intersect in typical Family Guy fashion. Play as the loveable Peter, the diabolical Stewie and the charismatic Brian. Visit familiar locations around Quahog and interact with many beloved characters from the show. Funny and unique combination of combat, stealth and puzzle-solving gameplay. Take part in the jokes, parodies and sarcasm as though you were part of the show. [2K games]","PSP,Xbox,PlayStation 2",50.0,35.0,Mixed or average,72.0,30,Mixed or average,"51,53,50",High Voltage Software,2K Games
1300452135,Animal Gods,2015-10-12,,Action RPG,"The Animal Gods have fallen. Once sacred, they are now husks—haunted beasts lost to toxic fumes from a great bronze industry. Assume the role of Thistle, a small and agile hunter determined to destroy the curse that plagues these creatures. Wield a 17th century BC Bronze Sword... and set the Gods free.",PC,50.0,10.0,Mixed or average,0.0,0,,50,Still Games,Still Games
1300515495,Jump Force: Deluxe Edition,2020-08-28,T,3D Fighting,"Choose from over 50 playable characters and battle it out in locations that mix the Real World and the Jump World. Create your own character and join the jump force, an alliance of the most powerful manga heroes from Dragon BALL, One piece, Naruto and much more. Unite to fight with up to 6 players on one Console via exclusive 3 vs 3 offline multiplayer. ",Nintendo Switch,50.0,15.0,Mixed or average,68.0,41,Mixed or average,50,Spike Chunsoft,Bandai Namco Games
1300003376,WTA Tour Tennis,2002-03-26,E,Tennis,"The first game based on the Women's Tennis Association license features 20 WTA players, including established stars such as Martina Hingis, Monica Seles, Serena Williams, and Lindsay Davenport, and a few up-and-coming players, each with unique AI and modelling.","PlayStation 2,GameCube,Game Boy Advance",50.0,9.0,Mixed or average,0.0,1,,"50,55,66",Konami,Konami
1300004722,Whiteout,2002-11-24,T,Arcade Racing,"Rip the throttle and feel the power as 900cc's rocket you through the icy tundra and propel you into the sky. Whiteout lets you race as one of 12 professional SnoCross athletes across nine different winter locations. You'll soar through the open skies in one of 14 powerful sleds while you pull off more than 30 tricks. Practice your skills in the new objective-driven Arcade mode, plus Career, Time Trial, and Versus modes. ","Xbox,PlayStation 2",50.0,12.0,Mixed or average,0.0,1,,"58,50",Vicarious Visions,Konami
1300018239,Reservoir Dogs,2006-10-24,M,Action Adventure,"Reservoir Dogs is based on the 1992 Quentin Tarantino-directed classic movie about five total strangers who are brought together to carry out a diamond heist. The robbery goes wrong when the alarm is tripped and the cops show up. In the ensuing confusion, four of the robbers make it back to their warehouse rendezvous but it is quickly apparent that one of them is an undercover police officer – but which one? Staying true to the original plot, this intense, third person shooter follows the progress and planning of the famed diamond heist while filling in some of the cliffhanger questions from the film: What happened to Mr. Blue and Mr. Brown? Where did Mr. Pink hide the diamonds? What actually happened at the heist? These questions and more will be answered as the game unfolds and according to the player's tactics. Players get to fill the shoes of each iconic character in the film as they relive the Reservoir Dogs experience complete with the movie’s trademark style and wit. The game will also feature the full and original soundtrack from the movie – the super sounds of the seventies brought alive with the thematic ""Little Green Bag"", ""Stuck in the Middle with You"" and more. [Eidos Interactive]","PlayStation 2,PC,Xbox",50.0,29.0,Mixed or average,71.0,9,Mixed or average,"50,50,50","Volatile Games,Volatile Games",Eidos Interactive
1300030054,Baroque,2008-04-08,T,Roguelike,"Baroque is a dungeon-crawling action RPG in which you awaken to find the world in ruin, your heart beset with unexplained guilt. A cataclysm has destroyed the cities and empires of men and disfigured the spirit of humanity. In this nightmare, it falls to you to descend a mysterious tower in search of absolution. Battle merciless foes through treacherous dungeons, scour for new items to aid you in your travels, and unlock the secrets of a devastated land. You will find death in the depths, yet learn that death is not the end of the story; in the twisted world of Baroque, it is only the beginning. With its many ever-changing levels, each teeming with perverse monsters and tormented souls, the world of Baroque is a frightening and unforgiving realm. Take part in a unique story progression system in which the end of your life only serves to drive the adventure forward. Each time your character dies, more secrets about the forsaken world are revealed! The player has full control over how he shapes his character and how he plays the game. Find and equip a vast assortment of weapons and items, some with a variety of uses. Acquire powerful stat-boosting parasites and combine them to multiply their potency. Only the resourceful will survive! [Atlus USA]","PlayStation 2,Wii",50.0,22.0,Mixed or average,80.0,12,Generally favorable,"60,50",Sting,"Atlus,Sting,Rising Star Games"
1300223690,Pixel Piracy,2016-02-16,T,Real-Time Strategy,"Secrets of Rætikon is an atmospheric, open-world, 2D exploration game set in the romantic wilderness of the Alps. Fly through savage mountains, encounter wild animal tribes and discover the secrets of an ancient culture. An inviting world beckons you to become part of the enduring struggle between nature and civilization. ","PlayStation 4,Xbox One",50.0,7.0,Mixed or average,24.0,7,Generally unfavorable,"50,53",Abstraction Games,505 Games
1300077579,Kung-Fu Live,2010-12-07,T,3D Fighting,"Kung-Fu LIVE is an interactive experience unlike anything seen before. With accurate tracking and background removal, the player’s real-life image is transported inside the game. Boosted with super-human abilities, the player literally becomes the hero of the game.",PlayStation 3,50.0,30.0,Mixed or average,65.0,11,Mixed or average,50,Virtual Air Guitar Company,Virtual Air Guitar Company
1300563121,Daredevil (2003),2003-02-02,E,2D Platformer,,Game Boy Advance,50.0,18.0,Mixed or average,82.0,10,Generally favorable,50,Griptonite Games,"Encore Software,THQ"
1300004747,xXx,2002-07-31,E,2D Platformer,"You are underground thrill-seeker turned spy Xander Cage. Can you stop the evil Anarchy 99 organizaton before it unleashes an assault on Earth? Tackle a variety of pulse-pounding, action-packed levels. Face 11 menacing missions, featuring 3 motorcycle tracks. Master an array of high-tech secret agent weapons.",Game Boy Advance,50.0,13.0,Mixed or average,0.0,1,,50,Digital Eclipse,Activision
1300105922,Dead Block,2011-07-06,T,Strategy,"Dead Block focuses on innovative defensive gameplay in which the few remaining survivors, Jack Foster (a construction worker), Foxy Jones (a traffic warden), and Mike Bacon (a perpetually hungry boy scout) have formed an unlikely alliance to protect themselves from the invading undead. Hiding in various shelters around town, they avoid Zombies by building blockades, setting fiendish traps or – as a last resort – using their weapons to fight.","Xbox 360,PlayStation 3",50.0,20.0,Mixed or average,69.0,25,Mixed or average,"50,63",Candygun Games,Namco Bandai Games
1300468466,Milanoir,2018-05-31,M,RPG,Hunt for the truth and escape the ones who are chasing you through an unforgiving city.,"PC,Nintendo Switch,PlayStation 4",50.0,10.0,Mixed or average,50.0,5,Mixed or average,"75,50,49",Italo Games,"Good Shepherd Entertainment,Gambitious"
1300102431,DreamWorks Kung Fu Panda 2,2011-05-24,E10+,Action Adventure,"Kung Fu Panda 2 the video game begins where the movie leaves off, as Po and the Furious Five venture out to save kung fu from a new evil threat","Xbox 360,PlayStation 3,Wii,DS",50.0,18.0,Mixed or average,41.0,7,Generally unfavorable,"50,31,39,59",THQ,THQ
1300079126,Adrenalin Misfits,2010-11-04,E,Skiing,"Experience Konami’s first ever Microsoft Natal title with full body motion controls!  Adrenalin Misfits (also known as ""Crossboard 7"") thrusts gamers into 7 unbelievable fantasy worlds with exciting boarding battles in amazing environments.  Compete in cross boarding action through freestyle, time and collection challenges against boss characters each with unique abilities.  Battle Boss’ from around the world growing your abilities and gaining more impressive boards each with their own special features.  Win a race, steal that boss’ board and do battle to collect all 60.  Natal controls mean anyone can play because your body is the controller.  The Natal camera reads your body’s natural motions converting them into character actions on screen.  It’s not just a race, it’s a battle!",Xbox 360,50.0,32.0,Mixed or average,83.0,4,Generally favorable,50,Konami,Konami
1300039296,Celebrity Sports Showdown,2008-10-23,E,Sports,"Hit the great outdoors as you paddle through rapids in Wild Water Canoeing and hold on tight as you fly behind a speed boat for some wild Inner-Tubing. Get out of the water and onto the court as you hit away in Beach Volleyball and Smash Badminton, or take aim at your opponents in Arena Dodgeball. Cool down while you hit the slopes in Slalom Showdown or sweep past your opponents in Curling. Get a bird’s eye view scaling a wall in Cliff Hangers or flying through the sky in Air Racers. Perfect your aim and nail the targets in Rapid Fire Archery, then gauge your strength in the gladiator-style Joust Duel, and hold on to the reins of a champion thoroughbred all the way to the finish line in Hurdle Derby. With such a variety of sports to choose from, Celebrity Sports Showdown is the ultimate party game experience. Celebrities include: Fergie, Avril Lavigne, LeAnn Rimes, Keith Urban, Nelly Furtado, Paul Pierce, Mia Hamm, Kristi Yamaguchi, Reggie Bush, and Sugar Ray Leonard. [Electronic Arts]",Wii,50.0,12.0,Mixed or average,0.0,3,,50,EA Canada,Electronic Arts
1300469253,Disney's Atlantis: The Lost Empire - Trial By Fire,2001-05-17,E,Action Adventure,"Wait a minute!  A first-person shooter from Disney? A sign of the apocalypse? Oh, I get it.  A family values-friendly, generally non-violent FPS (if that's possible) employing tools instead of weopons, following the same events as the upcoming movie, and combining traditional and computer-based animation styles.  ",PC,50.0,7.0,Mixed or average,39.0,7,Generally unfavorable,50,Zombie Studios,Disney Interactive
1300026614,Th3 Plan,2007-04-23,T,Tactical Third Person Shooter,"When the mafia hired Stephen Foster and Robert Taylor, the world's greatest thieves, to steal two famous paintings, it should've been a simple job. When greed got the best of Foster, the ruthless turncoat sacrificed his partner and crew for the chance to collect the payoff all for himself. Now, five year's later, Taylor's day of redemption has come. The ultimate heist will require a team of specialists, the most sophisticated gear, and a watertight plan... The Plan. [Ghostlight]",PlayStation 2,50.0,12.0,Mixed or average,60.0,7,Mixed or average,50,EKO Software,"Crave,Ghostlight"
1300480362,The Forbidden Arts,2019-08-07,T,Open-World Action,"The Forbidden Arts is an action adventure platformer. When the hero, Phoenix, seeks the counsel of a druid to make sense of his visions, she awakens the latent pyromancy within him. This begins an epic journey to save the world of Chora from the blight of an evil necromancer.
","Nintendo Switch,Xbox One",50.0,7.0,Mixed or average,42.0,5,Generally unfavorable,"50,61",Stingbot Games,"Stingbot Games,Paradigm Shift"
1300054138,Fable III: Understone Quest Pack,2010-11-23,M,Action RPG,"With the Fable III: Understone Quest Pack, your hero will discover a mysterious town built beneath the streets of Bowerstone, crafted by eccentric inventor Montague Hummes. This full scale town is bustling with new houses and stalls to own, novel creatures to battle and a major mystery to solve. As added bonuses, you’re invited to explore the Mercenary Shooting Range and the Wheel of Misfortune, for chances to win in-game prizes. ",Xbox 360,50.0,9.0,Mixed or average,57.0,18,Mixed or average,50,Lionhead Studios,Microsoft Game Studios
1300030707,SWAT: Target Liberty,2007-10-16,T,Third Person Shooter,"SWAT: Target Liberty captures the heart-pumping action of real-life close quarters combat of specialized police units. With the help of Ken Thatcher, a 29-year Los Angeles S.W.A.T. veteran enlisted as the game’s consultant, SWAT: Target Liberty for the PSP system captures the same authenticity as previous titles. Penned by script writer Scott Rosenbaum (""The Shield""), the SWAT: Target Liberty game action is set in New York City where a special weapons and tactics team is tasked with thwarting an ever increasing number of international terrorist threats. Each officer in the unit has a specialty and using a unique skill system, the player can upgrade their individual combat expertise to increase their chances of success.  The game also features an ad-hoc multiplayer system which allows gamers to play in a variety of game modes. [Sierra]",PSP,50.0,26.0,Mixed or average,62.0,5,Mixed or average,50,3G Studios,Sierra Entertainment
1300032335,Soldier of Fortune: Payback,2007-11-13,M,FPS,"Soldier of Fortune Payback evolves the signature gameplay of its predecessors with refined controls, tension-packed warzones, and an enemy damage system that may be shocking to even experienced FPS players.  Boasting more weapons options than any previous Soldier of Fortune installment, Soldier of Fortune Payback's impressive arsenal includes an array of more than 30 weapons including sub-machine guns, assault rifles, sniper rifles, projectile explosives, weapon attachments and cutting-edge tactical weapons. The game features many of players' favorite online multiplayer modes including Deathmatch, Team Deathmatch, Elimination, Team Elimination, Capture the Flag, and Demolition. Additional online options include maps tuned specifically for multiplayer action, persistent stat-tracking throughout the gamer’s online career, and many server settings for custom online play. The storyline reflects the practice of ""outsourcing"" wars. When a routine escort mission goes horribly wrong, freelance mercenary Thomas Mason finds himself battling an insidious enemy that knows no boundaries. Traditional armies can not handle these extremists – only underground guns for hire can fight a war this dirty and get results. [Activision]","PC,Xbox 360,PlayStation 3",50.0,35.0,Mixed or average,45.0,14,Generally unfavorable,"45,50,50",Cauldron Ltd.,"Activision Value,Activision"
1300098682,Voltron,2011-11-30,E10+,Vertical Shoot-'Em-Up,THQ gives the giant robot TV franchise its first major gaming adaptation to go along with new animated series.,"PlayStation 3,Xbox 360",50.0,20.0,Mixed or average,72.0,6,Mixed or average,"52,50",Behaviour Interactive,THQ
1300079180,Naruto Shippuden: The New Era,2011-03-31,,2D Beat-'Em-Up,"Naruto Shippuden 3D: The New Era will provide high-kicking action in glorious, portable 3D in an all new story setting.

In this latest videogame action adventure in the long running and celebrated series, Naruto is presented for the very first time in 3D, with dynamic camera twists and turns taking full advantage of the new Nintendo handheld's hardware capabilities. Naruto is available from the outset as a selectable character, with rival Sasuke un-lockable during the course of gameplay. A supporting cast of ten 'assist' characters, three of which can be taken along per chapter, offers a different dynamic to gameplay, allowing for a more strategic approach to combat.

Naruto fans will be able to engage in a bespoke storyline based on the last events of the manga and animation series, featuring an all new female ninja character, Malice. The mysterious Five Kages, will also make their first videogame appearance in an adventure which spans nine different locations, with secret items and stages aplenty to be unlocked along the way.

Naruto Shippuden 3D: The New Era on 3DS also incorporates the lead character's 'Sage Mode', in which Naruto transforms into a significantly more powerful version of himself once his special gauge is charged to maximum. The game will make use of the 3DS' motion controls, in situations such as avoiding certain attacks and during boss fights.",3DS,50.0,15.0,Mixed or average,0.0,1,,50,Takara Tomy,"Takara Tomy,505 Games"
1300487978,Fishing Sim World,2018-09-18,E,Fishing,Feel the adrenaline rush of landing a trophy largemouth bass and the thrill of fighting huge carp and monster pike.,"Xbox One,PlayStation 4",50.0,7.0,Mixed or average,0.0,3,,"71,50",Dovetail Games,"Dovetail Games,Maximum Games"
1300035804,The Sims 2: Apartment Pets,2008-08-26,E,Virtual Life,"Live in the most pet-friendly apartment around. Your Sim is moving into an apartment building full of  interesting neighbors and a wide variety of pets. From loveable cats and dogs to all-new exotic animals including slithery snakes, colorful birds, and cuddly rabbits, your Sim will experience all the fun of playing with pets while enjoying their new apartment lifestyle. Run your very own pet spa to groom and dress pets. Share your apartment with dogs, cats, snakes, rabbits, and more. Meet interesting neighbors and take care of their pets. Play fun mini-games to unlock toys, clothing, furniture, and accessories. [Electronic Arts]",DS,50.0,12.0,Mixed or average,10.0,4,Overwhelming dislike,50,Full Fat,Electronic Arts
1300501175,RUNE II: Decapitation Edition,2019-11-22,,Action RPG,"RISE WARRIOR! Ragnarok, the end of days, is upon you. Heed the call of the gods as it’s the only chance to save mankind from the trickster Loki. Slay rival Viking clans, brutally dismember enemies and pillage your way through Midgard to become the God-Slayer.
",PC,50.0,12.0,Mixed or average,47.0,78,Generally unfavorable,50,Studio 369,"Human Head Studios,Ragnarok Game, LLC"
1300480985,Those Who Remain,2020-05-28,M,First-Person Adventure,"As the lights go out, the embers of darkness are stoked in the sleepy town of Dormont. Confront uncomfortable horrors, keep your sanity in check and survive the night in this story-driven first-person psychological-thriller.","PC,PlayStation 4,Xbox One",49.0,27.0,Generally unfavorable,58.0,50,Mixed or average,"48,49,59",Camel 101,"Camel 101,Wired Productions"
